path,t,endpoint_disagreement,mean_endpoint_mse_to_data,endpoint_mse_to_data_rfrac_0.0,endpoint_mse_to_data_rfrac_0.25,endpoint_mse_to_data_rfrac_0.5,endpoint_mse_to_data_rfrac_0.75,endpoint_mse_to_data_rfrac_1.0
00168/img00168552.png,0.5,0.00707249203696847,0.18636608123779297,0.22434937953948975,0.20438966155052185,0.18921208381652832,0.17821137607097626,0.1710304617881775
00168/img00168561.png,0.5,0.009429519064724445,0.2753449082374573,0.3163753151893616,0.29582417011260986,0.2790933847427368,0.26763206720352173,0.26494717597961426
00168/img00168565.png,0.5,0.007874365895986557,0.21855223178863525,0.25303885340690613,0.23364827036857605,0.22074809670448303,0.213363915681839,0.21133384108543396
00168/img00168566.png,0.5,0.006890459451824427,0.2181055098772049,0.25657734274864197,0.23548826575279236,0.22029906511306763,0.20956753194332123,0.20304763317108154
00168/img00168575.png,0.5,0.008398128673434258,0.239167258143425,0.2802925109863281,0.26004618406295776,0.2436327189207077,0.23074740171432495,0.22310809791088104
00168/img00168589.png,0.5,0.00956792663782835,0.24648866057395935,0.2903345823287964,0.2672293186187744,0.24916721880435944,0.23860016465187073,0.23495161533355713
00168/img00168521.png,0.75,0.029203614220023155,0.3878404200077057,0.5396089553833008,0.452469140291214,0.39680564403533936,0.36921486258506775,0.3271215260028839
00168/img00168543.png,0.75,0.03347666189074516,0.4572266638278961,0.6194524168968201,0.5328022241592407,0.46242982149124146,0.4281144440174103,0.410717636346817
00168/img00168552.png,0.75,0.038446735590696335,0.47795507311820984,0.6321424841880798,0.5568161010742188,0.5024396777153015,0.4588034749031067,0.4318072199821472
00168/img00168561.png,0.75,0.033182378858327866,0.5142899751663208,0.6684514880180359,0.599287748336792,0.5474019646644592,0.4800596535205841,0.44216102361679077
00168/img00168565.png,0.75,0.03102177381515503,0.48263436555862427,0.6220275163650513,0.5488246083259583,0.4933813214302063,0.4603777527809143,0.44366955757141113
00168/img00168566.png,0.75,0.025860756635665894,0.4121425747871399,0.5540997982025146,0.4750075936317444,0.422817587852478,0.38460370898246765,0.35348790884017944
00168/img00168575.png,0.75,0.04498472437262535,0.4492138922214508,0.6361178159713745,0.5502210855484009,0.4670931398868561,0.4267084002494812,0.3908526301383972
00168/img00168589.png,0.75,0.033747728914022446,0.5163609981536865,0.6684661507606506,0.5941714644432068,0.5359103679656982,0.4955407381057739,0.456454873085022
